oid,platformname_1,datetime_1,speed_km_hr_1,distance_1_sec_1,bearing,point_x,point_y,point_z,platformtypename
-1,Mako1,10/3/2018 0:17,60,16.66666667,82.93566128,-67.13228794,18.52350457,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,109.8966689,-67.00074953,18.54389303,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,82.93566128,-67.1321393,18.5235216,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,110.1921591,-67.0006555,18.54386128,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,83.63498004,-67.13199061,18.5235382,0,Speed Boat
-1,Mako1,10/3/2018 0:17,60,16.66666667,83.80999224,-67.13184186,18.52355437,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,110.4930925,-67.00056165,18.54382907,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,83.9842463,-67.13169306,18.5235701,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,110.7988378,-67.00046797,18.54379641,0,Ship
-1,Neptune1,10/3/2018 0:17,40,11.11111111,111.1115903,-67.00037448,18.54376328,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,84.1591475,-67.13154422,18.52358541,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,111.4298753,-67.00028117,18.54372968,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,84.3339443,-67.13139532,18.52360029,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,111.7536265,-67.00018805,18.54369559,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,84.50807031,-67.13124638,18.52361474,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,112.0840968,-67.00009514,18.54366102,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,84.50807031,-67.13109739,18.52362875,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,112.4213074,-67.00000244,18.54362595,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,84.50807031,-67.13094836,18.52364234,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,112.4213074,-66.99990995,18.54359037,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,84.50807031,-67.13079929,18.5236555,0,Speed Boat
-1,Mako1,10/3/2018 0:17,60,16.66666667,85.20595359,-67.13065017,18.52366822,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,112.4213074,-66.99981768,18.54355428,0,Ship
-1,Neptune1,10/3/2018 0:17,40,11.11111111,112.4213074,-66.99972564,18.54351766,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,85.37984462,-67.13050101,18.52368052,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,113.8335847,-66.99963384,18.54348051,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,85.55430982,-67.13035182,18.52369238,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,114.2038095,-66.99954229,18.54344282,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,85.72845848,-67.13020259,18.52370381,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,114.5814548,-66.99945099,18.54340458,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,85.90211215,-67.13005332,18.52371482,0,Speed Boat
-1,Mako1,10/3/2018 0:17,60,16.66666667,86.07584076,-67.12990401,18.52372539,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,114.9661431,-66.99935995,18.54336579,0,Ship
-1,Neptune1,10/3/2018 0:17,40,11.11111111,115.3586845,-66.99926918,18.54332642,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,86.07584076,-67.12975468,18.52373554,0,Speed Boat
-1,Mako1,10/3/2018 0:17,60,16.66666667,86.07584076,-67.12960531,18.52374525,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,115.7588232,-66.9991787,18.54328648,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,86.07584076,-67.12945591,18.52375454,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,116.1662926,-66.9990885,18.54324595,0,Ship
-1,Neptune1,10/3/2018 0:17,40,11.11111111,116.5818846,-66.99899861,18.54320483,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,86.77058999,-67.12930648,18.52376339,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,117.0060258,-66.99890902,18.5431631,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,86.94377617,-67.12915703,18.52377182,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,117.4381263,-66.99881976,18.54312075,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,87.11689081,-67.12900755,18.52377982,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,117.8786936,-66.99873083,18.54307778,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,87.2899574,-67.12885804,18.52378739,0,Speed Boat
-1,Mako1,10/3/2018 0:17,60,16.66666667,87.2899574,-67.12870851,18.52379453,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,118.3283465,-66.99864225,18.54303418,0,Ship
-1,Neptune1,10/3/2018 0:17,40,11.11111111,118.7863948,-66.99855402,18.54298993,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,87.46292741,-67.12855896,18.52380124,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,119.2535955,-66.99846616,18.54294502,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,87.46292741,-67.12840939,18.52380752,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,119.729467,-66.99837868,18.54289945,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,87.46292741,-67.12825979,18.52381338,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,120.2155699,-66.9982916,18.54285321,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,88.15326535,-67.12811018,18.52381881,0,Speed Boat
-1,Mako1,10/3/2018 0:17,60,16.66666667,88.32524038,-67.12796056,18.52382381,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,120.2155699,-66.99820493,18.54280628,0,Ship
-1,Neptune1,10/3/2018 0:17,40,11.11111111,120.2155699,-66.99811867,18.54275866,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,88.49718551,-67.12781092,18.52382839,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,120.2155699,-66.99803286,18.54271033,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,88.66948256,-67.12766126,18.52383254,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,122.2555658,-66.9979475,18.54266128,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,88.84075058,-67.12751159,18.52383626,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,122.790997,-66.9978626,18.54261151,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,89.01258927,-67.12736192,18.52383956,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,123.3369664,-66.9977782,18.54256101,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,89.01258927,-67.12721223,18.52384243,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,123.892314,-66.99769429,18.54250976,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,89.01258927,-67.12706253,18.52384487,0,Speed Boat
-1,Mako1,10/3/2018 0:17,60,16.66666667,89.01258927,-67.12691283,18.5238469,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,124.4599243,-66.9976109,18.54245775,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,89.69644676,-67.12676312,18.52384849,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,125.0384039,-66.99752805,18.54240498,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,89.86730348,-67.1266134,18.52384967,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,125.6263424,-66.99744575,18.54235144,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,90.03747203,-67.12646369,18.52385042,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,126.2274206,-66.99736403,18.54229711,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,90.20797986,-67.12631397,18.52385075,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,126.8387478,-66.99728289,18.54224199,0,Ship
-1,Neptune1,10/3/2018 0:17,40,11.11111111,127.4613256,-66.99720238,18.54218606,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,90.377818,-67.12616425,18.52385066,0,Speed Boat
-1,Mako1,10/3/2018 0:17,60,16.66666667,90.54764157,-67.12601453,18.52385014,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,128.0964071,-66.9971225,18.54212932,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,90.54764157,-67.12586481,18.52384921,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,128.7424369,-66.99704327,18.54207177,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,90.54764157,-67.1257151,18.52384785,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,129.4006891,-66.99696472,18.54201338,0,Ship
-1,Neptune1,10/3/2018 0:17,40,11.11111111,130.0706162,-66.99688687,18.54195416,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,90.54764157,-67.12556539,18.52384607,0,Speed Boat
-1,Mako1,10/3/2018 0:17,60,16.66666667,91.22427199,-67.12541569,18.52384388,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,130.7524554,-66.99680974,18.54189409,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,91.39310727,-67.125266,18.52384126,0,Speed Boat
-1,Neptune1,10/3/2018 0:17,40,11.11111111,131.44657,-66.99673336,18.54183318,0,Ship
-1,Neptune1,10/3/2018 0:17,40,11.11111111,132.1521799,-66.99665775,18.5417714,0,Ship
-1,Mako1,10/3/2018 0:17,60,16.66666667,91.56163446,-67.12511631,18.52383823,0,Speed Boat
-1,Mako1,10/3/2018 0:18,60,16.66666667,91.72959308,-67.12496664,18.52383478,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,132.1521799,-66.99658293,18.54170876,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,132.1521799,-66.99650893,18.54164525,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,91.72959308,-67.12481698,18.52383091,0,Speed Boat
-1,Mako1,10/3/2018 0:18,60,16.66666667,91.89751504,-67.12466732,18.52382662,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,132.1521799,-66.99643578,18.54158087,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,91.89751504,-67.12451769,18.52382192,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,135.0623513,-66.9963635,18.54151561,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,135.7493245,-66.99629212,18.54144947,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,91.89751504,-67.12436807,18.52381681,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,136.4185725,-66.99622162,18.54138249,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,92.56679958,-67.12421846,18.52381128,0,Speed Boat
-1,Mako1,10/3/2018 0:18,60,16.66666667,92.73332578,-67.12406887,18.52380533,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,137.0697058,-66.99615197,18.5413147,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,92.90000232,-67.1239193,18.52379897,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,137.7036256,-66.99608316,18.54124615,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,93.06578058,-67.12376975,18.5237922,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,138.3204715,-66.99601517,18.54117686,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,93.2319095,-67.12362023,18.52378502,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,138.3204715,-66.995948,18.54110687,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,93.39744789,-67.12347072,18.52377743,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,139.5052945,-66.99588163,18.54103619,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,93.39744789,-67.12332124,18.52376942,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,139.5052945,-66.99581605,18.54096486,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,93.39744789,-67.12317178,18.52376101,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,140.6272176,-66.99575123,18.54089289,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,93.39744789,-67.12302235,18.52375219,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,141.1648165,-66.99568717,18.54082032,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,141.1648165,-66.99562385,18.54074717,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,94.05718049,-67.12287295,18.52374296,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,142.1986397,-66.99556126,18.54067345,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,94.22120859,-67.12272358,18.52373332,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,142.6939226,-66.99549939,18.5405992,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,94.38507374,-67.12257423,18.52372328,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,143.1766161,-66.99543821,18.54052443,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,94.54864599,-67.12242492,18.52371283,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,143.6459516,-66.99537771,18.54044916,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,94.7118265,-67.12227564,18.52370198,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,144.1019701,-66.99531789,18.54037341,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,94.87467446,-67.12212639,18.52369072,0,Speed Boat
-1,Mako1,10/3/2018 0:18,60,16.66666667,94.87467446,-67.12197718,18.52367906,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,144.1019701,-66.99525872,18.54029719,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,94.87467446,-67.121828,18.52366699,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,144.9784508,-66.9952002,18.54022053,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,145.3985772,-66.9951423,18.54014345,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,94.87467446,-67.12167886,18.52365453,0,Speed Boat
-1,Mako1,10/3/2018 0:18,60,16.66666667,95.52372103,-67.12152976,18.52364166,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,145.8077849,-66.99508502,18.54006595,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,95.68497252,-67.12138069,18.52362839,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,146.2052423,-66.99502834,18.53998805,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,146.5916808,-66.99497225,18.53990978,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,95.84619237,-67.12123167,18.52361473,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,146.9682636,-66.99491673,18.53983114,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,96.00691872,-67.12108269,18.52360067,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,146.9682636,-66.99486178,18.53975214,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,96.16739486,-67.12093375,18.52358621,0,Speed Boat
-1,Mako1,10/3/2018 0:18,60,16.66666667,96.16739486,-67.12078485,18.52357135,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,146.9682636,-66.99480737,18.5396728,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,96.32732068,-67.120636,18.5235561,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,146.9682636,-66.9947535,18.53959314,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,96.32732068,-67.12048719,18.52354045,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,148.3724311,-66.99470015,18.53951316,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,148.6988654,-66.99464731,18.53943287,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,96.32732068,-67.12033843,18.52352441,0,Speed Boat
-1,Mako1,10/3/2018 0:18,60,16.66666667,96.9644766,-67.12018972,18.52350798,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,149.0167872,-66.99459496,18.5393523,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,97.12275645,-67.12004105,18.52349116,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,149.3255087,-66.99454311,18.53927144,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,97.24772489,-67.11989244,18.52347395,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,149.6260437,-66.99449173,18.53919031,0,Ship
-1,Mako1,10/3/2018 0:18,60,16.66666667,97.24772489,-67.11974387,18.52345634,0,Speed Boat
-1,Neptune1,10/3/2018 0:18,40,11.11111111,149.9168312,-66.99444081,18.53910891,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,150.2003052,-66.99439034,18.53902727,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,150.4748863,-66.9943403,18.53894538,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,150.7415453,-66.9942907,18.53886326,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,151.0005899,-66.99424151,18.53878092,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,151.2512203,-66.99419273,18.53869836,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,151.4944429,-66.99414434,18.53861559,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,151.7306774,-66.99409633,18.53853262,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,151.9582096,-66.9940487,18.53844946,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,152.1796406,-66.99400142,18.53836611,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,152.3932215,-66.9939545,18.53828259,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,152.5998678,-66.99390792,18.53819889,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,152.799375,-66.99386166,18.53811504,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,152.9914783,-66.99381573,18.53803102,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,153.1771243,-66.99377011,18.53794685,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,153.3558499,-66.99372478,18.53786254,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,153.5274238,-66.99367974,18.53777809,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,153.6925428,-66.99363498,18.5376935,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,153.8500532,-66.99359049,18.53760879,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,154.0017974,-66.99354625,18.53752396,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,154.1459463,-66.99350226,18.53743901,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,154.284316,-66.99345851,18.53735395,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,154.4146311,-66.99341498,18.53726879,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,154.5384951,-66.99337167,18.53718353,0,Ship
-1,Neptune1,10/3/2018 0:18,40,11.11111111,154.7223296,-66.99332857,18.53709817,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,154.9723901,-66.99328566,18.53701273,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,154.9723901,-66.99324304,18.53692716,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,154.9723901,-66.99320081,18.53684141,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,155.7215863,-66.99315898,18.53675549,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,155.9722224,-66.99311754,18.53666939,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,156.2219207,-66.9930765,18.53658313,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,156.4724858,-66.99303586,18.53649669,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,156.7230668,-66.99299562,18.53641009,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,156.9745436,-66.99295577,18.53632332,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,157.2263515,-66.99291633,18.53623639,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,157.4782262,-66.99287729,18.5361493,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,157.7310819,-66.99283865,18.53606204,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,157.983997,-66.99280042,18.53597462,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,158.2382337,-66.9927626,18.53588704,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,158.493041,-66.99272518,18.53579931,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,158.7486134,-66.99268817,18.53571142,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,159.0047675,-66.99265158,18.53562337,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,159.2622928,-66.9926154,18.53553517,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,159.5207834,-66.99257964,18.53544682,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,159.7804378,-66.9925443,18.53535832,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,160.0406404,-66.99250938,18.53526966,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,160.301984,-66.99247488,18.53518086,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,160.5657146,-66.99244081,18.53509191,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,160.8295894,-66.99240717,18.53500281,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,161.09509,-66.99237395,18.53491357,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,161.3623583,-66.99234118,18.53482418,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,161.6306036,-66.99230884,18.53473465,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,161.9014588,-66.99227694,18.53464498,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,162.1724849,-66.99224549,18.53455516,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,162.4462997,-66.99221448,18.53446521,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,162.7219264,-66.99218392,18.53437512,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,162.9987245,-66.99215382,18.53428489,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,163.2776897,-66.99212417,18.53419452,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,163.5584854,-66.99209499,18.53410402,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,163.8416094,-66.99206627,18.53401339,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,164.1264288,-66.99203802,18.53392262,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,164.4138079,-66.99201024,18.53383173,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,164.7038141,-66.99198294,18.5337407,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,164.9955828,-66.99195612,18.53364954,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,165.2895078,-66.99192979,18.53355826,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,165.5866754,-66.99190395,18.53346685,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,165.8858402,-66.9918786,18.53337532,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,166.1881269,-66.99185376,18.53328366,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,166.4929146,-66.99182942,18.53319188,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,166.8002268,-66.99180559,18.53309998,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,167.1108223,-66.99178228,18.53300796,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,167.4242093,-66.99175948,18.53291582,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,167.7412292,-66.99173722,18.53282357,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,168.0602178,-66.99171549,18.53273121,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,168.3836424,-66.99169429,18.53263873,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,168.7099899,-66.99167365,18.53254614,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,169.0395184,-66.99165355,18.53245344,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,169.3682773,-66.99163401,18.53236063,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,169.6904952,-66.99161503,18.53226772,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,170.0090171,-66.99159661,18.53217471,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,170.3250851,-66.99157875,18.5320816,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,170.3250851,-66.99156143,18.5319884,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,170.6395017,-66.99154466,18.53189511,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,170.6395017,-66.99152843,18.53180173,0,Ship
-1,Neptune1,10/3/2018 0:19,40,11.11111111,170.6395017,-66.99151273,18.53170827,0,Ship
-1,Neptune1,10/3/2018 0:20,40,11.11111111,171.8717208,-66.99149756,18.53161473,0,Ship
-1,Neptune1,10/3/2018 0:20,40,11.11111111,172.1744292,-66.99148292,18.53152112,0,Ship
-1,Neptune1,10/3/2018 0:20,40,11.11111111,172.475215,-66.99146881,18.53142743,0,Ship
-1,Neptune1,10/3/2018 0:20,40,11.11111111,172.7743802,-66.99145522,18.53133368,0,Ship
-1,Neptune1,10/3/2018 0:20,40,11.11111111,173.0718633,-66.99144215,18.53123986,0,Ship
-1,Neptune1,10/3/2018 0:20,40,11.11111111,173.3666516,-66.99142959,18.53114597,0,Ship
-1,Neptune1,10/3/2018 0:20,40,11.11111111,173.6607193,-66.99141755,18.53105202,0,Ship
